2024-03-12 20:13:39,930 INFO    StreamThr :2925620 [internal.py:wandb_internal():86] W&B internal server running at pid: 2925620, started at: 2024-03-12 20:13:39.929653
2024-03-12 20:13:40,649 DEBUG   HandlerThread:2925620 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-1031-nvidia-x86_64-with-glibc2.35', 'python': '3.11.8', 'heartbeatAt': '2024-03-12T19:13:40.637754', 'startedAt': '2024-03-12T19:13:39.917975', 'docker': None, 'cuda': None, 'args': ('--model_name', 'cub_8parts', '--data_root', '/shared/sets/datasets/cub_birds/', '--dataset', 'cub', '--num_parts', '8', '--batch_size', '16', '--image_size', '448', '--epochs', '28'), 'state': 'running', 'program': '/home/z1164034/unambiguous-prototypes/part_detection/main.py', 'codePathLocal': 'main.py', 'codePath': 'part_detection/main.py', 'git': {'remote': 'https://github.com/mateuszpach/unambiguous-prototypes.git', 'commit': '9b68c777146d7ce88443fb6537df691dd0ce1daa'}, 'email': None, 'root': '/home/z1164034/unambiguous-prototypes', 'host': 'dgx2', 'username': 'z1164034', 'executable': '/home/z1164034/miniconda3/envs/unambiguous-prototypes/bin/python', 'cpu_count': 40, 'cpu_count_logical': 80, 'cpu_freq': {'current': 3519.251125, 'min': 1200.0, 'max': 3600.0}, 'cpu_freq_per_core': [{'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3177.505, 'min': 1200.0, 'max': 3600.0}, {'current': 3177.854, 'min': 1200.0, 'max': 3600.0}, {'current': 3179.043, 'min': 1200.0, 'max': 3600.0}, {'current': 3179.372, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3165.614, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3165.601, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3119.257, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3165.647, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3159.294, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3180.011, 'min': 1200.0, 'max': 3600.0}, {'current': 3181.107, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3165.602, 'min': 1200.0, 'max': 3600.0}, {'current': 3172.269, 'min': 1200.0, 'max': 3600.0}, {'current': 3165.586, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3600.0}], 'disk': {'/': {'total': 438.0733413696289, 'used': 347.6480903625488}}, 'gpu': 'Tesla V100-SXM2-32GB', 'gpu_count': 1, 'gpu_devices': [{'name': 'Tesla V100-SXM2-32GB', 'memory_total': 34359738368}], 'memory': {'total': 503.7563056945801}}
2024-03-12 20:13:40,649 INFO    HandlerThread:2925620 [system_monitor.py:probe():224] Finished collecting system info
2024-03-12 20:13:40,649 INFO    HandlerThread:2925620 [system_monitor.py:probe():227] Publishing system info
2024-03-12 20:13:40,649 DEBUG   HandlerThread:2925620 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-03-12 20:13:41,449 INFO    Thread-12 :2925620 [dir_watcher.py:_on_file_created():271] file/dir created: /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/conda-environment.yaml
2024-03-12 20:13:42,669 DEBUG   HandlerThread:2925620 [system_info.py:_save_conda():219] Saving conda packages done
2024-03-12 20:13:42,671 INFO    HandlerThread:2925620 [system_monitor.py:probe():229] Finished publishing system info
2024-03-12 20:13:42,679 DEBUG   SenderThread:2925620 [sender.py:send():378] send: files
2024-03-12 20:13:42,679 INFO    SenderThread:2925620 [sender.py:_save_file():1365] saving file wandb-metadata.json with policy now
2024-03-12 20:13:42,759 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: python_packages
2024-03-12 20:13:42,759 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: python_packages
2024-03-12 20:13:42,761 DEBUG   SenderThread:2925620 [sender.py:send():378] send: telemetry
2024-03-12 20:13:42,761 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: stop_status
2024-03-12 20:13:42,761 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: stop_status
2024-03-12 20:13:43,340 INFO    wandb-upload_0:2925620 [upload_job.py:push():131] Uploaded file /tmp/tmpxobl_8d4wandb/fdfixi7v-wandb-metadata.json
2024-03-12 20:13:43,449 INFO    Thread-12 :2925620 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/conda-environment.yaml
2024-03-12 20:13:43,449 INFO    Thread-12 :2925620 [dir_watcher.py:_on_file_created():271] file/dir created: /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/requirements.txt
2024-03-12 20:13:43,449 INFO    Thread-12 :2925620 [dir_watcher.py:_on_file_created():271] file/dir created: /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/wandb-metadata.json
2024-03-12 20:13:44,984 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 20:13:44,985 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-12 20:13:45,032 DEBUG   SenderThread:2925620 [sender.py:send():378] send: exit
2024-03-12 20:13:45,032 INFO    SenderThread:2925620 [sender.py:send_exit():585] handling exit code: 1
2024-03-12 20:13:45,032 INFO    SenderThread:2925620 [sender.py:send_exit():587] handling runtime: 4
2024-03-12 20:13:45,034 INFO    SenderThread:2925620 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-12 20:13:45,034 INFO    SenderThread:2925620 [sender.py:send_exit():593] send defer
2024-03-12 20:13:45,034 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: defer
2024-03-12 20:13:45,034 INFO    HandlerThread:2925620 [handler.py:handle_request_defer():172] handle defer: 0
2024-03-12 20:13:45,035 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: defer
2024-03-12 20:13:45,035 INFO    SenderThread:2925620 [sender.py:send_request_defer():609] handle sender defer: 0
2024-03-12 20:13:45,035 INFO    SenderThread:2925620 [sender.py:transition_state():613] send defer: 1
2024-03-12 20:13:45,035 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: defer
2024-03-12 20:13:45,035 INFO    HandlerThread:2925620 [handler.py:handle_request_defer():172] handle defer: 1
2024-03-12 20:13:45,035 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: defer
2024-03-12 20:13:45,035 INFO    SenderThread:2925620 [sender.py:send_request_defer():609] handle sender defer: 1
2024-03-12 20:13:45,035 INFO    SenderThread:2925620 [sender.py:transition_state():613] send defer: 2
2024-03-12 20:13:45,035 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: defer
2024-03-12 20:13:45,035 INFO    HandlerThread:2925620 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-12 20:13:45,035 INFO    HandlerThread:2925620 [system_monitor.py:finish():203] Stopping system monitor
2024-03-12 20:13:45,036 DEBUG   SystemMonitor:2925620 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-12 20:13:45,036 DEBUG   SystemMonitor:2925620 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-12 20:13:45,036 INFO    HandlerThread:2925620 [interfaces.py:finish():202] Joined cpu monitor
2024-03-12 20:13:45,036 DEBUG   SystemMonitor:2925620 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-12 20:13:45,036 INFO    HandlerThread:2925620 [interfaces.py:finish():202] Joined disk monitor
2024-03-12 20:13:45,228 INFO    HandlerThread:2925620 [interfaces.py:finish():202] Joined gpu monitor
2024-03-12 20:13:45,228 INFO    HandlerThread:2925620 [interfaces.py:finish():202] Joined memory monitor
2024-03-12 20:13:45,228 INFO    HandlerThread:2925620 [interfaces.py:finish():202] Joined network monitor
2024-03-12 20:13:45,229 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: defer
2024-03-12 20:13:45,229 INFO    SenderThread:2925620 [sender.py:send_request_defer():609] handle sender defer: 2
2024-03-12 20:13:45,229 INFO    SenderThread:2925620 [sender.py:transition_state():613] send defer: 3
2024-03-12 20:13:45,229 DEBUG   SenderThread:2925620 [sender.py:send():378] send: stats
2024-03-12 20:13:45,229 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: defer
2024-03-12 20:13:45,230 INFO    HandlerThread:2925620 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-12 20:13:45,230 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: defer
2024-03-12 20:13:45,230 INFO    SenderThread:2925620 [sender.py:send_request_defer():609] handle sender defer: 3
2024-03-12 20:13:45,230 INFO    SenderThread:2925620 [sender.py:transition_state():613] send defer: 4
2024-03-12 20:13:45,230 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: defer
2024-03-12 20:13:45,230 INFO    HandlerThread:2925620 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-12 20:13:45,230 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: defer
2024-03-12 20:13:45,230 INFO    SenderThread:2925620 [sender.py:send_request_defer():609] handle sender defer: 4
2024-03-12 20:13:45,230 INFO    SenderThread:2925620 [sender.py:transition_state():613] send defer: 5
2024-03-12 20:13:45,230 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: defer
2024-03-12 20:13:45,230 INFO    HandlerThread:2925620 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-12 20:13:45,231 DEBUG   SenderThread:2925620 [sender.py:send():378] send: summary
2024-03-12 20:13:45,232 INFO    SenderThread:2925620 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-12 20:13:45,232 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: defer
2024-03-12 20:13:45,232 INFO    SenderThread:2925620 [sender.py:send_request_defer():609] handle sender defer: 5
2024-03-12 20:13:45,232 INFO    SenderThread:2925620 [sender.py:transition_state():613] send defer: 6
2024-03-12 20:13:45,232 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: defer
2024-03-12 20:13:45,232 INFO    HandlerThread:2925620 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-12 20:13:45,232 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: defer
2024-03-12 20:13:45,232 INFO    SenderThread:2925620 [sender.py:send_request_defer():609] handle sender defer: 6
2024-03-12 20:13:45,235 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 20:13:45,426 INFO    SenderThread:2925620 [sender.py:transition_state():613] send defer: 7
2024-03-12 20:13:45,427 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: defer
2024-03-12 20:13:45,427 INFO    HandlerThread:2925620 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-12 20:13:45,427 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: defer
2024-03-12 20:13:45,427 INFO    SenderThread:2925620 [sender.py:send_request_defer():609] handle sender defer: 7
2024-03-12 20:13:45,450 INFO    Thread-12 :2925620 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/config.yaml
2024-03-12 20:13:45,450 INFO    Thread-12 :2925620 [dir_watcher.py:_on_file_created():271] file/dir created: /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/wandb-summary.json
2024-03-12 20:13:45,450 INFO    Thread-12 :2925620 [dir_watcher.py:_on_file_created():271] file/dir created: /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/output.log
2024-03-12 20:13:46,032 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-12 20:13:46,994 INFO    SenderThread:2925620 [sender.py:transition_state():613] send defer: 8
2024-03-12 20:13:46,994 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: poll_exit
2024-03-12 20:13:46,994 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: defer
2024-03-12 20:13:46,994 INFO    HandlerThread:2925620 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-12 20:13:46,995 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: defer
2024-03-12 20:13:46,995 INFO    SenderThread:2925620 [sender.py:send_request_defer():609] handle sender defer: 8
2024-03-12 20:13:46,995 INFO    SenderThread:2925620 [job_builder.py:build():298] Attempting to build job artifact
2024-03-12 20:13:46,995 INFO    SenderThread:2925620 [job_builder.py:_get_source_type():428] is repo sourced job
2024-03-12 20:13:47,014 INFO    SenderThread:2925620 [job_builder.py:build():404] adding wandb-job metadata file
2024-03-12 20:13:47,020 INFO    SenderThread:2925620 [sender.py:transition_state():613] send defer: 9
2024-03-12 20:13:47,020 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: defer
2024-03-12 20:13:47,020 INFO    HandlerThread:2925620 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-12 20:13:47,020 DEBUG   SenderThread:2925620 [sender.py:send():378] send: artifact
2024-03-12 20:13:47,033 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-12 20:13:47,451 INFO    Thread-12 :2925620 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/output.log
2024-03-12 20:13:47,844 INFO    SenderThread:2925620 [sender.py:send_artifact():1443] sent artifact job-https___github.com_mateuszpach_unambiguous-prototypes.git_part_detection_main.py - {'id': 'QXJ0aWZhY3Q6NzUzNDM5OTM0', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0ODE0MDQ0Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzUzNDM5OTM0', 'versionIndex': 0}}}
2024-03-12 20:13:47,844 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: defer
2024-03-12 20:13:47,844 INFO    SenderThread:2925620 [sender.py:send_request_defer():609] handle sender defer: 9
2024-03-12 20:13:47,844 INFO    SenderThread:2925620 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-12 20:13:48,452 INFO    SenderThread:2925620 [dir_watcher.py:finish():388] scan: /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files
2024-03-12 20:13:48,453 INFO    SenderThread:2925620 [dir_watcher.py:finish():402] scan save: /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/requirements.txt requirements.txt
2024-03-12 20:13:48,453 INFO    SenderThread:2925620 [dir_watcher.py:finish():402] scan save: /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/wandb-summary.json wandb-summary.json
2024-03-12 20:13:48,453 INFO    SenderThread:2925620 [dir_watcher.py:finish():402] scan save: /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/output.log output.log
2024-03-12 20:13:48,455 INFO    SenderThread:2925620 [dir_watcher.py:finish():402] scan save: /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/config.yaml config.yaml
2024-03-12 20:13:48,459 INFO    SenderThread:2925620 [dir_watcher.py:finish():402] scan save: /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/wandb-metadata.json wandb-metadata.json
2024-03-12 20:13:48,459 INFO    SenderThread:2925620 [dir_watcher.py:finish():402] scan save: /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/conda-environment.yaml conda-environment.yaml
2024-03-12 20:13:48,461 INFO    SenderThread:2925620 [sender.py:transition_state():613] send defer: 10
2024-03-12 20:13:48,461 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: poll_exit
2024-03-12 20:13:48,463 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: defer
2024-03-12 20:13:48,463 INFO    HandlerThread:2925620 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-12 20:13:48,464 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: defer
2024-03-12 20:13:48,464 INFO    SenderThread:2925620 [sender.py:send_request_defer():609] handle sender defer: 10
2024-03-12 20:13:48,464 INFO    SenderThread:2925620 [file_pusher.py:finish():172] shutting down file pusher
2024-03-12 20:13:48,832 INFO    wandb-upload_0:2925620 [upload_job.py:push():131] Uploaded file /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/requirements.txt
2024-03-12 20:13:48,930 INFO    wandb-upload_2:2925620 [upload_job.py:push():131] Uploaded file /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/output.log
2024-03-12 20:13:48,967 INFO    wandb-upload_1:2925620 [upload_job.py:push():131] Uploaded file /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/wandb-summary.json
2024-03-12 20:13:49,023 INFO    wandb-upload_4:2925620 [upload_job.py:push():131] Uploaded file /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/conda-environment.yaml
2024-03-12 20:13:49,034 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-12 20:13:49,034 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: poll_exit
2024-03-12 20:13:49,037 INFO    wandb-upload_3:2925620 [upload_job.py:push():131] Uploaded file /home/z1164034/unambiguous-prototypes/part_detection/wandb/run-20240312_201339-lerragii/files/config.yaml
2024-03-12 20:13:49,238 INFO    Thread-11 (_thread_body):2925620 [sender.py:transition_state():613] send defer: 11
2024-03-12 20:13:49,238 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: defer
2024-03-12 20:13:49,238 INFO    HandlerThread:2925620 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-12 20:13:49,238 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: defer
2024-03-12 20:13:49,238 INFO    SenderThread:2925620 [sender.py:send_request_defer():609] handle sender defer: 11
2024-03-12 20:13:49,239 INFO    SenderThread:2925620 [file_pusher.py:join():178] waiting for file pusher
2024-03-12 20:13:49,239 INFO    SenderThread:2925620 [sender.py:transition_state():613] send defer: 12
2024-03-12 20:13:49,239 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: defer
2024-03-12 20:13:49,239 INFO    HandlerThread:2925620 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-12 20:13:49,239 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: defer
2024-03-12 20:13:49,239 INFO    SenderThread:2925620 [sender.py:send_request_defer():609] handle sender defer: 12
2024-03-12 20:13:49,239 INFO    SenderThread:2925620 [file_stream.py:finish():595] file stream finish called
2024-03-12 20:13:49,476 INFO    SenderThread:2925620 [file_stream.py:finish():599] file stream finish is done
2024-03-12 20:13:49,477 INFO    SenderThread:2925620 [sender.py:transition_state():613] send defer: 13
2024-03-12 20:13:49,477 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: defer
2024-03-12 20:13:49,477 INFO    HandlerThread:2925620 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-12 20:13:49,477 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: defer
2024-03-12 20:13:49,477 INFO    SenderThread:2925620 [sender.py:send_request_defer():609] handle sender defer: 13
2024-03-12 20:13:49,477 INFO    SenderThread:2925620 [sender.py:transition_state():613] send defer: 14
2024-03-12 20:13:49,477 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: defer
2024-03-12 20:13:49,478 INFO    HandlerThread:2925620 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-12 20:13:49,478 DEBUG   SenderThread:2925620 [sender.py:send():378] send: final
2024-03-12 20:13:49,478 DEBUG   SenderThread:2925620 [sender.py:send():378] send: footer
2024-03-12 20:13:49,478 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: defer
2024-03-12 20:13:49,478 INFO    SenderThread:2925620 [sender.py:send_request_defer():609] handle sender defer: 14
2024-03-12 20:13:49,479 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-12 20:13:49,479 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: poll_exit
2024-03-12 20:13:49,479 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-12 20:13:49,479 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: poll_exit
2024-03-12 20:13:49,480 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: server_info
2024-03-12 20:13:49,480 DEBUG   SenderThread:2925620 [sender.py:send_request():405] send_request: server_info
2024-03-12 20:13:49,482 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: get_summary
2024-03-12 20:13:49,482 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-12 20:13:49,482 DEBUG   HandlerThread:2925620 [handler.py:handle_request():146] handle_request: internal_messages
